C 	 6.752766080608341 	 50.73239622974939 	 -12.745927700199468 
C 	 5.979774786093915 	 49.78643612148181 	 -13.409123565307263 
C 	 8.062824815876196 	 51.032904536112454 	 -13.142196723921423 
C 	 8.57404592831626 	 50.19422034009569 	 -14.148085808766057 
C 	 7.738542242709598 	 49.23303406345301 	 -14.76013227192357 
C 	 6.4586487871839156 	 49.046802529296706 	 -14.490584040084261 
N 	 9.884898789644264 	 49.99445639552611 	 -14.618137934763524 
N 	 8.446501272641763 	 48.513888488128394 	 -15.692218439744074 
C 	 9.67154814101977 	 49.02133364037156 	 -15.541591539343564 
C 	 10.764861971220217 	 48.56316819352484 	 -16.268563145079806 
C 	 11.099299482094995 	 50.42190157641897 	 -14.181395528683167 
N 	 11.288279601406725 	 51.42361713565101 	 -13.544945558386347 
C 	 12.171178314037764 	 49.52728272962871 	 -14.609399461827076 
C 	 12.006563146184845 	 48.6249379586242 	 -15.669772146488665 
C 	 13.093918339975659 	 47.8583519473546 	 -16.14043875663671 
C 	 13.455539432884796 	 49.566175238581145 	 -14.008032964063174 
C 	 14.463792994938643 	 48.728079049148135 	 -14.401284034894667 
C 	 14.275482618375234 	 47.88225824860906 	 -15.4991727897685 
C 	 10.544550474165126 	 47.65204518880517 	 -17.29183833824028 
C 	 11.619020294309532 	 46.905714000142005 	 -17.763333712200822 
C 	 12.882312259521434 	 47.04265436540184 	 -17.2354955973205 
C 	 15.40588349538847 	 47.063248953885484 	 -16.04123780833627 
C 	 13.927609041812667 	 46.29793891095515 	 -17.821702283769216 
N 	 15.07214474361691 	 46.21165541494839 	 -17.074859610310178 
N 	 16.4505520184183 	 47.07904916011486 	 -15.441087383845833 
N 	 13.854169858511353 	 45.58024357424846 	 -18.985440447882016 
H 	 8.673135586370597 	 51.7368901365527 	 -12.62693980121431 
H 	 5.818055555829434 	 48.264634880639534 	 -14.935915988441716 
H 	 13.705821278003276 	 50.29414453472293 	 -13.228201480076606 
H 	 15.413397222913398 	 48.74545736819832 	 -13.880634287133468 
H 	 9.533152079883324 	 47.49788436184378 	 -17.65142456240642 
H 	 11.42474674649321 	 46.22516766632633 	 -18.63998691173486 
C 	 15.812027031374823 	 45.23045058102882 	 -17.78409357609357 
C 	 15.0061160064529 	 44.88456668876081 	 -18.87946846250864 
C 	 16.94576735281047 	 44.49259091805194 	 -17.474438215346023 
C 	 17.24958340703307 	 43.39507101625691 	 -18.379248317327257 
C 	 16.4547860642544 	 43.16184854208312 	 -19.508260789917863 
C 	 15.377377653912324 	 43.87634867889665 	 -19.775683048407217 
N 	 17.99708786723356 	 42.235429453365605 	 -18.11619337250772 
N 	 16.637834600064256 	 41.941099179162734 	 -20.007030812153616 
C 	 17.59668501687787 	 41.42061620359032 	 -19.15768404521695 
C 	 17.813791036153585 	 40.00622174997168 	 -19.070323501387033 
C 	 18.637822553932136 	 41.823462868015895 	 -16.999658417086188 
N 	 18.801317207662095 	 42.48440005021356 	 -16.030999866818593 
C 	 18.988820391826707 	 40.37162803267596 	 -16.973462355392783 
C 	 18.525259846161692 	 39.51398273320877 	 -17.961629354354262 
C 	 18.767428461480186 	 38.124626549665656 	 -17.896962825944584 
C 	 19.61969662313097 	 39.86940341363835 	 -15.815604277495071 
C 	 19.816571415482187 	 38.49569871524457 	 -15.765228229563718 
C 	 19.441364505986012 	 37.611766330729914 	 -16.818298918490378 
C 	 17.340312167621626 	 39.11573115783297 	 -20.11325176946954 
C 	 17.699498635226007 	 37.767842488497436 	 -20.01377155323746 
C 	 18.383662640582084 	 37.264133082493494 	 -18.909798409956775 
C 	 19.637593548369274 	 36.08548862101916 	 -16.720181312531142 
C 	 18.633353390707445 	 35.82814253468079 	 -18.85012762243703 
N 	 19.190929058497503 	 35.325350524947936 	 -17.70968167749887 
N 	 20.425627085893037 	 35.625033253894905 	 -15.920087329522335 
N 	 18.286817621930936 	 34.83431111110896 	 -19.617819405966742 
H 	 17.538481385068806 	 44.606761156624614 	 -16.511098690442648 
H 	 14.627512746186008 	 43.53801443253901 	 -20.51012386969776 
H 	 19.753154501161486 	 40.452873602665676 	 -15.001421933353049 
H 	 20.237726530530445 	 37.98096036790244 	 -14.894919685512583 
H 	 16.731965620914053 	 39.530072898159155 	 -20.919065681223785 
H 	 17.36155920748812 	 37.101843018723166 	 -20.784635157292588 
C 	 -3.0885543535159816 	 53.582942703119805 	 -6.399688156534202 
C 	 -1.7918912850520696 	 53.991144260666694 	 -6.724990684652613 
C 	 -3.6563037808489085 	 52.52581523784043 	 -7.089478034424365 
C 	 -1.2292891181661472 	 53.34861706904138 	 -7.8159480645210815 
C 	 -3.092959231871055 	 51.89490416425755 	 -8.145608928767789 
C 	 -1.8568305680765607 	 52.34847821823213 	 -8.505977731905292 
C 	 1.3272081227809827 	 54.04858044943264 	 -8.032832762111791 
N 	 1.2466189991159402 	 55.09164193165393 	 -7.504729672514091 
C 	 3.8373141575925516 	 54.18539467557181 	 -8.472326511011607 
C 	 2.5973615304324356 	 53.56596271826021 	 -8.684872333719845 
C 	 0.09050918702135875 	 52.27980865009567 	 -9.138236663680859 
N 	 0.17222541968740637 	 53.3108490661543 	 -8.217657201521071 
C 	 4.962550529308152 	 53.8097523722485 	 -9.18679902928361 
C 	 2.4662689517199543 	 52.535677423908695 	 -9.650046569250973 
C 	 1.2461464535796998 	 51.894953138297744 	 -9.932018084654365 
N 	 -1.0319379526946215 	 51.550843541983134 	 -9.239172703653619 
C 	 4.834030913426566 	 52.776671306641695 	 -10.137352096860099 
