C 	 -49.05666078076556 	 -40.65349436479133 	 -4.4970772511297055 
C 	 -50.15208535772012 	 -39.89639902921737 	 -4.860267703635623 
C 	 -48.285314835227545 	 -41.36974364692997 	 -5.417921826554646 
C 	 -48.82732115154356 	 -41.39110913475695 	 -6.71452112438963 
C 	 -49.94531029989923 	 -40.65471640930844 	 -7.0389717276087875 
C 	 -50.6005068989188 	 -39.85682848095688 	 -6.16152943049321 
N 	 -48.396555182810424 	 -42.054026453937794 	 -7.848154521262226 
N 	 -50.36262893285703 	 -40.879748963641234 	 -8.282358766598549 
C 	 -49.37006127311266 	 -41.71349235758956 	 -8.769819423336513 
C 	 -49.19233060914468 	 -42.055783844603596 	 -10.17371481924034 
C 	 -47.267664612862426 	 -42.67914512253197 	 -8.12531113470599 
N 	 -46.41054530662029 	 -42.85999523687207 	 -7.2976949929825405 
C 	 -47.092534590288984 	 -43.09124608829311 	 -9.560883383455883 
C 	 -48.03038496842349 	 -42.738558799354465 	 -10.541024904041421 
C 	 -47.773430843465434 	 -43.06154064449486 	 -11.90028197078437 
C 	 -45.900848898428684 	 -43.720958082194 	 -9.958429234204932 
C 	 -45.71917045872362 	 -44.16123331058337 	 -11.253547083628664 
C 	 -46.57958997502851 	 -43.7084185308925 	 -12.198833134542449 
C 	 -50.21585686388341 	 -41.796844556426564 	 -11.152136775029938 
C 	 -49.97450891615584 	 -42.32596803032078 	 -12.431863393461311 
C 	 -48.76634177700476 	 -42.888386911222184 	 -12.801164383064469 
C 	 -46.370788387478726 	 -44.20506909390148 	 -13.643565753785511 
C 	 -48.54372346594207 	 -43.29404547580466 	 -14.211519124548122 
N 	 -47.354668111536654 	 -43.93576211083914 	 -14.49373709765272 
N 	 -45.3242740625754 	 -44.747412536775904 	 -13.939991207463796 
N 	 -49.48734533469358 	 -43.21485339377446 	 -15.171154272161548 
H 	 -47.40397936964477 	 -41.918383196805365 	 -5.157708307781997 
H 	 -51.529442434595 	 -39.30861306021233 	 -6.384661859808964 
H 	 -45.23458503096883 	 -43.95338502367881 	 -9.178022889839557 
H 	 -44.85957647891329 	 -44.67028609103949 	 -11.528250727940828 
H 	 -51.24187349064663 	 -41.39601104063135 	 -10.889850381859413 
H 	 -50.77289353228202 	 -42.26513814859046 	 -13.139129165883572 
C 	 -47.64238604500661 	 -44.28263888238327 	 -15.812435102955627 
C 	 -48.872538745060666 	 -43.80714699810997 	 -16.14746877119278 
