1 1 5 -0.157978 -19.373404390653697 -1.243963163836268 -9.179216028169934 
2 1 5 0.461155 -20.314095923713165 -0.23208581509169518 -9.042079461125141 
3 1 5 -0.120608 -19.480164556444006 -2.4358418477656354 -8.459230438464644 
4 1 5 -0.181202 -20.522324576076947 -2.5394118858324735 -7.536099431598122 
5 1 5 0.524209 -21.520256677540335 -1.5961127523528003 -7.451805538980412 
6 1 5 -0.519426 -21.35364528592036 -0.4166694697075624 -8.132503149586288 
7 1 36 -0.096251 -20.840678675949217 -3.4778158304202744 -6.537277588024644 
8 1 43 -0.608498 -22.415727381330132 -1.7889204562831669 -6.50163867962936 
9 1 9 0.45188 -22.0056953062348 -2.9769458975707277 -5.994420508285466 
10 1 5 -0.192411 -22.60434475652581 -3.7740637903485403 -4.9455685493312265 
11 1 1 0.606427 -20.10423666728871 -4.570837919707534 -6.204803172126528 
12 1 49 -0.471057 -19.01656384744808 -4.79481629612267 -6.654715808594334 
13 1 5 -0.230378 -20.767329395277006 -5.339797445475609 -5.096585668159779 
14 1 5 0.126598 -21.95308738254752 -4.952223427534575 -4.5202132328747275 
15 1 5 0.154336 -22.56063725677249 -5.799439866744143 -3.5702896629437966 
16 1 5 -0.041861 -20.174191773890026 -6.500175399879124 -4.669717757402079 
17 1 5 -0.064391 -20.626574459743868 -7.248630677911631 -3.6077700128130283 
18 1 5 -0.215396 -21.871360933052525 -6.913370830940222 -3.0340062537916674 
19 1 5 -0.060039 -23.774709738876314 -3.331254958139981 -4.256740876881465 
20 1 5 -0.04022 -24.38995616443839 -4.1243283307458665 -3.342117599615332 
21 1 5 -0.250678 -23.808828976065232 -5.3960708226530105 -3.0161851616176385 
22 1 1 0.591517 -22.458764439674322 -7.7140535048241805 -1.921720209602877 
23 1 8 0.50212 -24.502577941655225 -6.328036940781891 -2.1410342126731696 
24 1 36 -0.120066 -23.754294816502348 -7.437802120918466 -1.694185449921527 
25 1 49 -0.467237 -21.78951773484961 -8.515390096015476 -1.3236332133689914 
26 1 44 -0.580741 -25.845574937922127 -6.29216094637278 -1.9711733490958896 
27 1 24 0.19238 -18.642412336578648 -3.1747751223921146 -8.553473285735501 
28 1 24 0.240352 -22.03420144533587 0.4687570364752975 -7.993080021412034 
29 1 24 0.138199 -19.248703455795972 -6.741813388170634 -5.1636938523036156 
30 1 24 0.144766 -20.001586613644978 -8.054676628218216 -3.214601143655797 
31 1 24 0.141605 -24.147632345817133 -2.2940061106901037 -4.470243265950219 
32 1 24 0.134709 -25.23480006237575 -3.684127091128209 -2.7253155945526273 
33 1 5 -0.126993 -24.830230474444395 -8.124277082998091 -1.095565749353425 
34 1 5 0.419487 -26.001352435448805 -7.361237792208666 -1.2429829531586218 
35 1 5 -0.098088 -24.762901936628896 -9.406424499068914 -0.5844036661803592 
36 1 5 -0.262738 -26.00818476444023 -9.920138947614427 -0.3294116853873735 
37 1 5 0.559397 -27.206932933520147 -9.172810446062307 -0.49638026849491407 
38 1 5 -0.501287 -27.236313485152326 -7.8546174125852986 -0.9383648668790155 
39 1 36 0.023508 -26.391690305936496 -11.246420707829092 -0.03519028064276915 
40 1 43 -0.632397 -28.322484588931523 -9.921812558325886 -0.24075718087210807 
41 1 9 0.438532 -27.761182714230753 -11.14819220645435 0.051960817747236696 
42 1 5 -0.349925 -28.499750187744613 -12.369341434682834 0.28353575029017203 
43 1 1 0.55217 -25.702006139227866 -12.440657647725008 -0.23575530850585535 
